,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,POP2000,ALAND10,MSA Code,MSA Name
16,4.28000961072,0.119537848314,0.193269056887,0.34821148736,1.84758486019,1.52476111341,0.0,0.0290891483892,0.0731209574967,0.144435139813,369171,5265.449402,11700,"Asheville, NC Metropolitan Statistical AreaAsheville, NC Metropolitan Statistical AreaAsheville, NC Metropolitan Statistical AreaAsheville, NC Metropolitan Statistical Area"
17,3.24254624004,0.106563846121,0.8648275098,0.211502676437,0.0739354584264,1.66089930696,0.0,0.0484270738624,0.121730381325,0.154659999157,166079,2654.252197,12020,"Athens-Clarke County, GA Metropolitan Statistical AreaAthens-Clarke County, GA Metropolitan Statistical AreaAthens-Clarke County, GA Metropolitan Statistical AreaAthens-Clarke County, GA Metropolitan Statistical Area"
18,5.79762322831,0.188400036158,0.454291848528,0.304807965714,2.54668325729,1.85874907468,0.02107639182,0.0739983966501,0.18600863728,0.163607619714,4247981,21596.721304,12060,"Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical AreaAtlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area"
19,2.89206349979,0.42145062007,0.0205244504102,0.523713809433,0.0,1.3886455423,0.0,0.105026640058,0.26400386851,0.168698569008,252552,1439.267859,12100,"Atlantic City, NJ Metropolitan Statistical Area"
20,3.61552312063,0.0879258940674,0.232564948042,0.208771869461,1.39760505509,1.33273489904,0.0,0.0616715584054,0.155022868662,0.139226019185,115092,1573.510728,12220,"Auburn-Opelika, AL Metropolitan Statistical Area"
21,4.4279973123,0.121915062319,1.54179167034,0.225320952842,0.756459166193,1.49243331786,0.0,0.0430748793237,0.10827666085,0.138725596577,499684,8469.997336,12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical AreaAugusta-Richmond County, GA-SC Metropolitan Statistical AreaAugusta-Richmond County, GA-SC Metropolitan Statistical AreaAugusta-Richmond County, GA-SC Metropolitan Statistical AreaAugusta-Richmond County, GA-SC Metropolitan Statistical AreaAugusta-Richmond County, GA-SC Metropolitan Statistical Area"
22,3.48830879935,0.170094644345,0.252373556426,0.131515912217,1.03689497094,1.41828727287,0.126387596688,0.0511950593833,0.128688243291,0.172871544445,1249763,10929.465393,12420,"Austin-Round Rock, TX Metropolitan Statistical AreaAustin-Round Rock, TX Metropolitan Statistical AreaAustin-Round Rock, TX Metropolitan Statistical AreaAustin-Round Rock, TX Metropolitan Statistical AreaAustin-Round Rock, TX Metropolitan Statistical Area"
23,7.46192882739,0.594500402784,3.75737055823,0.225617956759,0.184016771834,1.58934723454,0.71270979755,0.0742390859147,0.18661366745,0.137513353838,661645,21061.565098,12540,"Bakersfield, CA Metropolitan Statistical Area"
24,3.99617652372,0.327349607559,0.261600080141,0.4167947645,1.31104897348,1.31156476474,0.0906979154671,0.0462264274808,0.116198660866,0.114695329875,2552994,6737.801281,12580,"Baltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical AreaBaltimore-Towson, MD Metropolitan Statistical Area"
25,7.20990384974,0.304871707644,0.865514376997,0.832614874516,2.7137046626,1.72875694698,0.0,0.180244605607,0.453078084999,0.131118590385,144919,8799.125852,12620,"Bangor, ME Metropolitan Statistical Area"
26,7.91550661927,0.105314084507,0.16826371777,0.76514343248,4.53772921748,1.42523655672,0.0,0.191776371327,0.482065324214,0.239977919273,222230,1019.738402,12700,"Barnstable Town, MA Metropolitan Statistical Area"
27,26.2713822667,0.10512760828,17.9925025192,0.161958516827,6.4397188901,1.32665025433,0.0,0.0333124326284,0.0837369573624,0.128375086583,705973,10429.665412,12940,"Baton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical AreaBaton Rouge, LA Metropolitan Statistical Area"
28,3.99960081168,0.240210979454,0.731386382578,0.609518222995,0.00245326665942,1.84964959959,0.0,0.120775519078,0.303591586042,0.142015262529,137985,1829.135298,12980,"Battle Creek, MI Metropolitan Statistical Area"
29,19.3139063155,0.192617300762,0.294526793576,0.625257260092,16.2513017239,1.72912992365,0.0,0.022541182131,0.0566614286881,0.141870711802,110157,1145.557748,13020,"Bay City, MI Metropolitan Statistical Area"
30,17.1297314368,0.135363507232,10.3371425069,0.153697639513,4.68365590641,1.59301730764,0.0,0.0280117219351,0.0704126308136,0.128430211119,385090,5440.350393,13140,"Beaumont-Port Arthur, TX Metropolitan Statistical AreaBeaumont-Port Arthur, TX Metropolitan Statistical AreaBeaumont-Port Arthur, TX Metropolitan Statistical Area"
31,4.4188248888,0.221501744458,2.23646754469,0.352533804117,0.0,1.20477928112,0.0,0.0652429532293,0.164000185836,0.174299375352,166814,5456.73362,13380,"Bellingham, WA Metropolitan Statistical Area"
32,2.70150734612,0.112201626115,0.203651780839,0.225908587378,0.0,1.47185429976,0.0,0.119056497959,0.299270484627,0.269564069448,115367,7817.065156,13460,"Bend, OR Metropolitan Statistical Area"
33,10.2840749438,0.355085310718,4.13532649888,0.474494629384,3.36017074382,1.28751846599,0.0,0.145198086448,0.364982181939,0.161299026666,138904,12126.535657,13740,"Billings, MT Metropolitan Statistical AreaBillings, MT Metropolitan Statistical Area"
34,4.04257922876,0.19081711319,0.245176256341,0.529701949905,1.07763920022,1.71813609306,0.0,0.0507137246354,0.127478317216,0.102916574192,252320,3171.0979,13780,"Binghamton, NY Metropolitan Statistical AreaBinghamton, NY Metropolitan Statistical Area"
35,13.4611259496,0.183538163419,0.958681525472,0.233366688905,9.69151373263,1.72687056065,0.340667779533,0.0484373829875,0.121756305132,0.156293811856,1052238,13673.875552,13820,"Birmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical AreaBirmingham-Hoover,  AL Metropolitan Statistical Area"
36,5.4763583336,0.460403055353,0.596176226523,0.567805688405,1.71831939738,1.47361885155,0.0,0.0943411670309,0.237143962669,0.328549974134,94719,9217.569153,13900,"Bismarck, ND Metropolitan Statistical AreaBismarck, ND Metropolitan Statistical Area"
37,7.53853584272,0.176420533873,1.81005927733,0.287906221905,3.31199842668,1.68519261992,0.0,0.0374261991644,0.0940776746523,0.135454889206,151272,2777.824996,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical AreaBlacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
38,2.84925357538,0.389816262692,0.339886944036,0.368455175322,0.0687163458799,1.42646913496,0.0,0.0261457215138,0.0657220892733,0.164041896004,175506,3424.720821,14020,"Bloomington, IN Metropolitan Statistical AreaBloomington, IN Metropolitan Statistical AreaBloomington, IN Metropolitan Statistical Area"
39,3.74731062998,0.385045388977,0.381355367506,0.606430271284,0.0389517659024,1.80542077869,0.0,0.0783251214827,0.196884659616,0.254897276528,150433,3064.933852,14060,"Bloomington-Normal,  IL Metropolitan Statistical Area"
40,3.24084992901,0.264100626022,0.791509026762,0.377960091644,0.0,1.23039291369,0.0,0.106330963342,0.267282503657,0.203273801738,464840,30472.746731,14260,"Boise City-Nampa, ID Metropolitan Statistical AreaBoise City-Nampa, ID Metropolitan Statistical AreaBoise City-Nampa, ID Metropolitan Statistical AreaBoise City-Nampa, ID Metropolitan Statistical AreaBoise City-Nampa, ID Metropolitan Statistical Area"
41,3.23197560792,0.292194736509,0.505311616671,0.682576254331,0.424601995198,1.07166593462,0.0,0.0419330159514,0.105406381281,0.10828567245,4391344,9032.348482,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical AreaBoston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area"
42,4.02968785444,0.219009529493,0.313580932119,0.428081966241,1.44854395576,1.06619379601,0.148201828061,0.069140822257,0.173798231243,0.163136796964,269794,1881.080439,14500,"Boulder, CO Metropolitan Statistical Area"
43,2.96553411862,0.315982662289,0.657108106292,0.290881794443,0.0,1.25857045485,0.0,0.0682254478429,0.171497235182,0.203268408118,104166,2187.202265,14540,"Bowling Green, KY Metropolitan Statistical AreaBowling Green, KY Metropolitan Statistical Area"
44,1.66309480577,0.111390435791,0.034258400907,0.211466980502,0.0,1.00927377365,0.0,0.0506042229781,0.127203052994,0.11889794326,231969,1022.893152,14740,"Bremerton-Silverdale,  WA Metropolitan Statistical Area"
45,3.33864209629,0.315577816755,0.0482699727046,0.623023905267,0.993529065782,1.12274182697,0.0,0.0266685407453,0.0670363020598,0.141794666014,882567,1618.456437,14860,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area"
46,4.83882592376,0.131949204031,2.01572890317,0.28467707025,0.0657790273112,2.10431149409,0.0,0.025622520812,0.0644069227399,0.146350795969,68470,1486.621416,14980,"Bristol, VA Metropolitan Statistical AreaBristol, VA Metropolitan Statistical Area"
47,1.75755076411,0.102008322719,0.125943435344,0.00869286185182,0.235594340551,0.973015362724,0.0,0.0446128742613,0.112142670489,0.155540896169,335227,2307.478146,15180,"Brownsville-Harlingen,  TX Metropolitan Statistical Area"
48,4.21670228064,0.126471626327,0.712061325824,0.155914793001,0.152323922015,2.45892527191,0.0,0.0908235136065,0.228301728215,0.291880078243,93044,3331.797761,15260,"Brunswick, GA Metropolitan Statistical AreaBrunswick, GA Metropolitan Statistical AreaBrunswick, GA Metropolitan Statistical Area"
49,5.22329975019,0.207413812023,0.995510240481,0.571863663362,1.95037121179,1.23188102838,0.0,0.0468159499398,0.117680536291,0.10176330878,1170111,4053.467047,15380,"Buffalo-Cheektowaga-Tonawanda, NY Metropolitan Statistical AreaBuffalo-Cheektowaga-Tonawanda, NY Metropolitan Statistical Area"
50,2.65928981651,0.111962874618,0.487950680428,0.328958348624,0.0,1.46493404434,0.0,0.0335656651376,0.0843735168196,0.147544686544,130800,1098.007863,15500,"Burlington, NC Metropolitan Statistical Area"
51,4.16281334312,0.543326212108,0.313339130369,0.901971370966,0.366623718456,1.45659959073,0.0,0.108330837804,0.272309559604,0.200312938373,198889,3242.912847,15540,"Burlington-South Burlington, VT Metropolitan Statistical AreaBurlington-South Burlington, VT Metropolitan Statistical AreaBurlington-South Burlington, VT Metropolitan Statistical Area"
52,2.57698506637,0.243948903262,0.488041584139,0.565137786472,0.0,1.0705288032,0.0,0.0141499850099,0.0355686032624,0.15960940349,406934,2511.976008,15940,"Canton-Massillon, OH Metropolitan Statistical AreaCanton-Massillon, OH Metropolitan Statistical Area"
53,4.13660593167,0.0509726098238,0.225819194444,0.0344704936401,1.64155979977,1.63617097766,0.0,0.0580045068135,0.145805047994,0.343803299251,440888,2031.879249,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area"
54,2.93582202566,0.0896990678079,1.10877131746,0.355090645672,2.45614503307e-05,0.533056999066,0.0,0.19147947843,0.481319061326,0.176380864327,52457,374.672985,16180,"Carson City, NV Metropolitan Statistical Area"
55,6.07170503359,0.380934348368,2.78847892024,0.477395983948,0.0,1.92237881953,0.0,0.0965294214901,0.242644537297,0.16334300272,66533,13831.446772,16220,"Casper, WY Metropolitan Statistical Area"
56,5.38169272015,0.315905614804,0.587027572398,0.521290911773,2.14182693167,1.35238829406,0.0,0.0668118619062,0.167943957341,0.228497576192,237230,5202.679068,16300,"Cedar Rapids, IA Metropolitan Statistical AreaCedar Rapids, IA Metropolitan Statistical AreaCedar Rapids, IA Metropolitan Statistical Area"
57,3.77009527523,0.25105204613,0.498496188325,0.565023688028,0.22037776721,1.4893262014,0.0,0.135352438473,0.340233351563,0.270233579836,210275,4975.583322,16580,"Champaign-Urbana, IL Metropolitan Statistical AreaChampaign-Urbana, IL Metropolitan Statistical AreaChampaign-Urbana, IL Metropolitan Statistical Area"
58,19.5107689925,0.354868606585,0.698814504174,0.334053524311,16.0305308476,1.79692085843,0.0,0.0537503964345,0.135111547467,0.106718697822,309635,6546.817687,16620,"Charleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical AreaCharleston, WV Metropolitan Statistical Area"
59,10.8312216078,0.136781235372,1.16612634031,0.147640650016,6.97606748957,1.51121482862,0.439946176277,0.075179989181,0.188978777232,0.189286123056,549033,6703.350685,16700,"Charleston-North Charleston, SC Metropolitan Statistical AreaCharleston-North Charleston, SC Metropolitan Statistical AreaCharleston-North Charleston, SC Metropolitan Statistical Area"
60,3.95801149312,0.19378280023,0.331831767946,0.264136333025,1.26924734826,1.3657870364,0.0,0.0912444808065,0.229359851719,0.212621875489,1330448,7990.592664,16740,"Charlotte-Gastonia-Concord, NC-SC Metropolitan Statistical AreaCharlotte-Gastonia-Concord, NC-SC Metropolitan Statistical AreaCharlotte-Gastonia-Concord, NC-SC Metropolitan Statistical AreaCharlotte-Gastonia-Concord, NC-SC Metropolitan Statistical AreaCharlotte-Gastonia-Concord, NC-SC Metropolitan Statistical AreaCharlotte-Gastonia-Concord, NC-SC Metropolitan Statistical Area"
61,5.82122863333,0.258571367823,0.672670666184,0.286097356066,2.5328658093,1.6508710443,0.0,0.070660219169,0.177617517426,0.171874647313,174021,4258.053333,16820,"Charlottesville, VA Metropolitan Statistical AreaCharlottesville, VA Metropolitan Statistical AreaCharlottesville, VA Metropolitan Statistical AreaCharlottesville, VA Metropolitan Statistical AreaCharlottesville, VA Metropolitan Statistical Area"
62,4.19490075357,0.280416992808,1.25695945699,0.203413863946,0.00154125754673,1.93629138713,0.227066413308,0.0433968262296,0.109085941943,0.136728617865,476531,5410.402634,16860,"Chattanooga, TN-GA Metropolitan Statistical AreaChattanooga, TN-GA Metropolitan Statistical AreaChattanooga, TN-GA Metropolitan Statistical AreaChattanooga, TN-GA Metropolitan Statistical AreaChattanooga, TN-GA Metropolitan Statistical AreaChattanooga, TN-GA Metropolitan Statistical Area"
63,8.13953164557,0.405491649001,4.64133009423,0.496640496526,0.0,2.03430156727,0.0,0.116578124426,0.293040658277,0.152149055841,81607,6956.479515,16940,"Cheyenne, WY Metropolitan Statistical Area"
64,5.26740157431,0.297917197314,1.26531245376,0.58653618296,1.46299972336,1.07910233201,0.0,0.127315610823,0.320031301287,0.128186772036,9098316,18639.638965,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical AreaChicago-Naperville-Joliet, IL-IN-WI Metropolitan Statistical Area"
65,1.90796396631,0.12031717125,0.0551762407036,0.237449665553,0.00391072544802,1.15143621383,0.0,0.0570958502936,0.143520945411,0.139057158748,203171,4238.423238,17020,"Chico, CA Metropolitan Statistical Area"
66,7.15482532772,0.219163067169,0.435631742876,0.445753372757,4.249531813,1.3646729023,0.0,0.0861078197401,0.216447912354,0.137516698082,2009632,11374.928023,17140,"Cincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical AreaCincinnati-Middletown,  OH-KY-IN Metropolitan Statistical Area"
67,23.1293229526,0.141457181034,0.444854301724,0.186822150862,20.3413075159,1.72914139655,0.0,0.0320581896552,0.0805841896552,0.173098030172,232000,5587.753051,17300,"Clarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical AreaClarksville, TN-KY Metropolitan Statistical Area"
68,2.79586066433,0.118965072345,0.511902023747,0.157392876027,0.0,1.80783820603,0.0,0.0200926981685,0.0505067249916,0.129163072634,104015,1977.295461,17420,"Cleveland, TN Metropolitan Statistical AreaCleveland, TN Metropolitan Statistical Area"
69,7.89617889172,0.234651427303,4.18033008184,0.562526158175,1.48250983757,1.14363411886,0.0,0.0449579897614,0.113010209283,0.134559067529,2148143,5173.000356,17460,"Cleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical AreaCleveland-Elyria-Mentor,  OH Metropolitan Statistical Area"
70,4.12563156829,0.29412745089,1.09586852832,0.219522132769,1.10974853016,0.884647366242,0.0,0.0932568523715,0.234418282192,0.194042434559,108685,3222.267856,17660,"Coeur d'Alene, ID Metropolitan Statistical Area"
71,6.8713746437,0.11509967277,0.142719879925,0.114739946453,4.20872105363,1.8761560159,0.0,0.0765583957595,0.192443664981,0.144936030505,184885,5439.375936,17780,"College Station-Bryan, TX Metropolitan Statistical AreaCollege Station-Bryan, TX Metropolitan Statistical AreaCollege Station-Bryan, TX Metropolitan Statistical Area"
72,4.45438779387,0.269802442491,0.130772724397,0.442440599162,2.07336701186,1.13285117697,0.0,0.0767699094299,0.192975349964,0.135408583325,537484,6951.156867,17820,"Colorado Springs, CO Metropolitan Statistical AreaColorado Springs, CO Metropolitan Statistical Area"
73,3.76711030028,0.2558161479,0.476354235031,0.357834704049,0.815951215795,1.53911316299,0.0,0.0326172682713,0.0819895377096,0.207434027158,145666,2976.575759,17860,"Columbia, MO Metropolitan Statistical AreaColumbia, MO Metropolitan Statistical Area"
74,5.30311133294,0.144394770674,0.713183497693,0.155198532661,2.1245331511,1.79236727507,0.0,0.0586982514316,0.147548892233,0.167186962071,647158,9590.07758,17900,"Columbia, SC Metropolitan Statistical AreaColumbia, SC Metropolitan Statistical AreaColumbia, SC Metropolitan Statistical AreaColumbia, SC Metropolitan Statistical AreaColumbia, SC Metropolitan Statistical AreaColumbia, SC Metropolitan Statistical Area"
75,2.71906865932,0.126398008291,0.7526259955,0.265166307033,0.0,1.3766325807,0.0,0.0224520846938,0.0564374662843,0.119356215042,281768,5014.563083,17980,"Columbus, GA-AL Metropolitan Statistical AreaColumbus, GA-AL Metropolitan Statistical AreaColumbus, GA-AL Metropolitan Statistical AreaColumbus, GA-AL Metropolitan Statistical AreaColumbus, GA-AL Metropolitan Statistical Area"
76,3.56209856513,0.248866032057,1.23543265906,0.415310828025,0.0,1.21380897319,0.0,0.0639443270106,0.160735871772,0.223999902009,71435,1053.886348,18020,"Columbus, IN Metropolitan Statistical Area"
77,2.95296693421,0.260787647874,0.318582181741,0.536358220468,0.103138163223,1.33426839748,0.0,0.0656322724584,0.164978840995,0.169221206875,1612694,10275.003941,18140,"Columbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical AreaColumbus, OH Metropolitan Statistical Area"
78,9.96164956854,0.159739649871,5.08556761307,0.056649509026,2.47602712012,1.62481662617,0.0,0.100517759373,0.252669966277,0.205661317199,403280,4620.556143,18580,"Corpus Christi, TX Metropolitan Statistical AreaCorpus Christi, TX Metropolitan Statistical AreaCorpus Christi, TX Metropolitan Statistical Area"
